GameId,Event,Result,eval,EloDiff,MeanElo,BaseTime,IncrementTime,time_diff_norm,white_remaining_time_norm,black_remaining_time_norm,GameDurations_norm,chess_moves_list,is_checkmate_countdown,i_move
863529,Rated Blitz game,0-1,-1.67,-226,1652.0,300,0,-0.02,0.7833333333333333,0.8033333333333333,0.4133333333333333,h5,False,26
863529,Rated Blitz game,0-1,-3.07,-226,1652.0,300,0,-0.0233333333333333,0.78,0.8033333333333333,0.4166666666666667,f4,False,27
863529,Rated Blitz game,0-1,-2.43,-226,1652.0,300,0,-0.0066666666666666,0.78,0.7866666666666666,0.4333333333333333,Qd5,False,28
863529,Rated Blitz game,0-1,-3.11,-226,1652.0,300,0,-0.02,0.7666666666666667,0.7866666666666666,0.4466666666666666,Kb1,False,29
863529,Rated Blitz game,0-1,-3.01,-226,1652.0,300,0,-0.0033333333333333,0.7666666666666667,0.77,0.4633333333333333,Nb4,False,30
863529,Rated Blitz game,0-1,-2.99,-226,1652.0,300,0,-0.01,0.76,0.77,0.47,Nb3,False,31
863529,Rated Blitz game,0-1,-3.04,-226,1652.0,300,0,0.02,0.76,0.74,0.5,Qxg2,False,32
863529,Rated Blitz game,0-1,-6.72,-226,1652.0,300,0,0.0166666666666666,0.7566666666666667,0.74,0.5033333333333333,Rhg1,False,33
863529,Rated Blitz game,0-1,-6.58,-226,1652.0,300,0,0.0233333333333333,0.7566666666666667,0.7333333333333333,0.51,Qxc2+,False,34
863529,Rated Blitz game,0-1,-6.42,-226,1652.0,300,0,0.0166666666666666,0.75,0.7333333333333333,0.5166666666666667,Ka1,False,35
863529,Rated Blitz game,0-1,-3.64,-226,1652.0,300,0,0.0466666666666666,0.75,0.7033333333333334,0.5466666666666666,Nd3,False,36
863529,Rated Blitz game,0-1,-5.52,-226,1652.0,300,0,0.0233333333333333,0.7266666666666667,0.7033333333333334,0.57,Rb1,False,37
863529,Rated Blitz game,0-1,-5.35,-226,1652.0,300,0,0.0466666666666666,0.7266666666666667,0.68,0.5933333333333334,e5,False,38
863529,Rated Blitz game,0-1,-15.15,-226,1652.0,300,0,0.0366666666666666,0.7166666666666667,0.68,0.6033333333333334,fxe5,False,39
863529,Rated Blitz game,0-1,-4.72,-226,1652.0,300,0,0.06,0.7166666666666667,0.6566666666666666,0.6266666666666667,fxe5,False,40
863529,Rated Blitz game,0-1,-12.0,-226,1652.0,300,0,0.05,0.7066666666666667,0.6566666666666666,0.6366666666666667,dxe5,True,41
863529,Rated Blitz game,0-1,-4.12,-226,1652.0,300,0,0.0733333333333333,0.7066666666666667,0.6333333333333333,0.66,Bb4,False,42
863529,Rated Blitz game,0-1,-11.32,-226,1652.0,300,0,0.0033333333333333,0.6366666666666667,0.6333333333333333,0.73,e6,False,43
863529,Rated Blitz game,0-1,-1.4,-226,1652.0,300,0,0.0133333333333333,0.6366666666666667,0.6233333333333333,0.74,Nxb2,False,44
863529,Rated Blitz game,0-1,-1.32,-226,1652.0,300,0,-0.02,0.6033333333333334,0.6233333333333333,0.7733333333333333,Qxb4,False,45
863529,Rated Blitz game,0-1,-1.25,-226,1652.0,300,0,0.0133333333333333,0.6033333333333334,0.59,0.8066666666666666,Nd3,False,46
863529,Rated Blitz game,0-1,-2.0,-226,1652.0,300,0,-0.0166666666666666,0.5733333333333334,0.59,0.8366666666666667,Qe4,True,47
863529,Rated Blitz game,0-1,-1.0,-226,1652.0,300,0,0.0,0.5733333333333334,0.5733333333333334,0.8533333333333334,Qc3+,True,48
863529,Rated Blitz game,0-1,-1.0,-226,1652.0,300,0,-0.01,0.5633333333333334,0.5733333333333334,0.8633333333333333,Rb2,True,49
877365,Rated Classical game,0-1,0.07,-257,1665.5,600,0,0.0,1.0,1.0,0.0,e4,False,1
877365,Rated Classical game,0-1,0.12,-257,1665.5,600,0,0.0,1.0,1.0,0.0,e6,False,2
877365,Rated Classical game,0-1,0.07,-257,1665.5,600,0,-0.0016666666666666,0.9983333333333332,1.0,0.0016666666666666,d4,False,3
877365,Rated Classical game,0-1,0.25,-257,1665.5,600,0,0.0,0.9983333333333332,0.9983333333333332,0.0033333333333333,d5,False,4
877365,Rated Classical game,0-1,0.0,-257,1665.5,600,0,-0.0016666666666666,0.9966666666666668,0.9983333333333332,0.005,e5,False,5
877365,Rated Classical game,0-1,0.0,-257,1665.5,600,0,0.0016666666666666,0.9966666666666668,0.995,0.0083333333333333,c5,False,6
877365,Rated Classical game,0-1,0.0,-257,1665.5,600,0,-0.005,0.99,0.995,0.015,c3,False,7
877365,Rated Classical game,0-1,0.21,-257,1665.5,600,0,-0.0016666666666666,0.99,0.9916666666666668,0.0183333333333333,Nc6,False,8
877365,Rated Classical game,0-1,-0.7,-257,1665.5,600,0,-0.0133333333333333,0.9783333333333334,0.9916666666666668,0.03,f4,False,9
877365,Rated Classical game,0-1,-0.42,-257,1665.5,600,0,0.0083333333333333,0.9783333333333334,0.97,0.0516666666666666,Nge7,False,10
877365,Rated Classical game,0-1,-0.95,-257,1665.5,600,0,0.005,0.975,0.97,0.055,Bb5,False,11
877365,Rated Classical game,0-1,-0.58,-257,1665.5,600,0,0.0116666666666666,0.975,0.9633333333333334,0.0616666666666666,Nf5,False,12
877365,Rated Classical game,0-1,-2.08,-257,1665.5,600,0,-0.005,0.9583333333333334,0.9633333333333334,0.0783333333333333,g4,False,13
877365,Rated Classical game,0-1,-2.14,-257,1665.5,600,0,0.0033333333333333,0.9583333333333334,0.955,0.0866666666666666,Qh4+,False,14
877365,Rated Classical game,0-1,-3.56,-257,1665.5,600,0,-0.0066666666666666,0.9483333333333334,0.955,0.0966666666666666,Kd2,False,15
877365,Rated Classical game,0-1,-0.53,-257,1665.5,600,0,0.0083333333333333,0.9483333333333334,0.94,0.1116666666666666,Qf2+,False,16
877365,Rated Classical game,0-1,-0.49,-257,1665.5,600,0,-0.0083333333333333,0.9316666666666666,0.94,0.1283333333333333,Qe2,False,17
877365,Rated Classical game,0-1,1.09,-257,1665.5,600,0,0.0866666666666666,0.9316666666666666,0.845,0.2233333333333333,Qxf4+,False,18
877365,Rated Classical game,0-1,-0.52,-257,1665.5,600,0,0.075,0.92,0.845,0.235,Kc2,False,19
877365,Rated Classical game,0-1,-0.52,-257,1665.5,600,0,0.0783333333333333,0.92,0.8416666666666667,0.2383333333333333,Nxd4+,False,20
877365,Rated Classical game,0-1,-0.73,-257,1665.5,600,0,0.0733333333333333,0.915,0.8416666666666667,0.2433333333333333,cxd4,False,21
877365,Rated Classical game,0-1,-0.55,-257,1665.5,600,0,0.0766666666666666,0.915,0.8383333333333334,0.2466666666666666,Qxd4,False,22
877365,Rated Classical game,0-1,-1.02,-257,1665.5,600,0,0.06,0.8983333333333333,0.8383333333333334,0.2633333333333333,Bxc6+,False,23
877365,Rated Classical game,0-1,-1.23,-257,1665.5,600,0,0.0633333333333333,0.8983333333333333,0.835,0.2666666666666666,bxc6,False,24
877365,Rated Classical game,0-1,-5.7,-257,1665.5,600,0,0.0483333333333333,0.8833333333333333,0.835,0.2816666666666667,Be3,False,25
877365,Rated Classical game,0-1,-2.02,-257,1665.5,600,0,0.0533333333333333,0.8833333333333333,0.83,0.2866666666666667,Qxe5,False,26
877365,Rated Classical game,0-1,-2.25,-257,1665.5,600,0,0.0333333333333333,0.8633333333333333,0.83,0.3066666666666666,Nc3,False,27
877365,Rated Classical game,0-1,-1.79,-257,1665.5,600,0,0.045,0.8633333333333333,0.8183333333333334,0.3183333333333333,d4,False,28
877365,Rated Classical game,0-1,-2.45,-257,1665.5,600,0,0.0,0.8183333333333334,0.8183333333333334,0.3633333333333333,Bxd4,False,29
877365,Rated Classical game,0-1,-2.34,-257,1665.5,600,0,0.0283333333333333,0.8183333333333334,0.79,0.3916666666666666,Qxe2+,False,30
877365,Rated Classical game,0-1,-3.76,-257,1665.5,600,0,0.0233333333333333,0.8133333333333334,0.79,0.3966666666666666,Ncxe2,False,31
877365,Rated Classical game,0-1,-3.58,-257,1665.5,600,0,0.025,0.8133333333333334,0.7883333333333333,0.3983333333333333,cxd4,False,32
877365,Rated Classical game,0-1,-3.71,-257,1665.5,600,0,0.0233333333333333,0.8116666666666666,0.7883333333333333,0.4,Nxd4,False,33
877365,Rated Classical game,0-1,-2.78,-257,1665.5,600,0,0.0366666666666666,0.8116666666666666,0.775,0.4133333333333333,Be7,False,34
877365,Rated Classical game,0-1,-6.8,-257,1665.5,600,0,0.0266666666666666,0.8016666666666666,0.775,0.4233333333333333,Nxc6,False,35
877365,Rated Classical game,0-1,-6.58,-257,1665.5,600,0,0.0316666666666666,0.8016666666666666,0.77,0.4283333333333333,Bb7,False,36
877365,Rated Classical game,0-1,-6.93,-257,1665.5,600,0,-0.025,0.745,0.77,0.485,Nxe7,False,37
877365,Rated Classical game,0-1,-6.79,-257,1665.5,600,0,-0.0216666666666666,0.745,0.7666666666666667,0.4883333333333333,Bxh1,False,38
877365,Rated Classical game,0-1,-7.05,-257,1665.5,600,0,-0.05,0.7166666666666667,0.7666666666666667,0.5166666666666667,Ne2,False,39
877365,Rated Classical game,0-1,-7.0,-257,1665.5,600,0,-0.0466666666666666,0.7166666666666667,0.7633333333333333,0.52,Be4+,False,40
877365,Rated Classical game,0-1,-7.36,-257,1665.5,600,0,-0.055,0.7083333333333334,0.7633333333333333,0.5283333333333333,Kc3,False,41
877365,Rated Classical game,0-1,-6.64,-257,1665.5,600,0,-0.04,0.7083333333333334,0.7483333333333333,0.5433333333333333,Rd8,False,42
877365,Rated Classical game,0-1,-7.45,-257,1665.5,600,0,-0.075,0.6733333333333333,0.7483333333333333,0.5783333333333334,Nd4,False,43
877365,Rated Classical game,0-1,-7.34,-257,1665.5,600,0,-0.0616666666666666,0.6733333333333333,0.735,0.5916666666666667,Kxe7,False,44
877365,Rated Classical game,0-1,-7.19,-257,1665.5,600,0,-0.0716666666666666,0.6633333333333333,0.735,0.6016666666666667,Re1,False,45
877365,Rated Classical game,0-1,-7.05,-257,1665.5,600,0,-0.0683333333333333,0.6633333333333333,0.7316666666666667,0.605,Bd5,False,46
877365,Rated Classical game,0-1,-7.52,-257,1665.5,600,0,-0.0733333333333333,0.6583333333333333,0.7316666666666667,0.61,a3,False,47
877365,Rated Classical game,0-1,-7.39,-257,1665.5,600,0,-0.07,0.6583333333333333,0.7283333333333334,0.6133333333333333,Rc8+,False,48
877365,Rated Classical game,0-1,-8.04,-257,1665.5,600,0,-0.0733333333333333,0.655,0.7283333333333334,0.6166666666666667,Kd3,False,49
877365,Rated Classical game,0-1,-7.9,-257,1665.5,600,0,-0.07,0.655,0.725,0.62,Rhd8,False,50
877365,Rated Classical game,0-1,-7.89,-257,1665.5,600,0,-0.08,0.645,0.725,0.63,Ke3,False,51
877365,Rated Classical game,0-1,-7.4,-257,1665.5,600,0,-0.0683333333333333,0.645,0.7133333333333334,0.6416666666666667,a5,False,52
877365,Rated Classical game,0-1,-7.8,-257,1665.5,600,0,-0.0866666666666666,0.6266666666666667,0.7133333333333334,0.66,h4,False,53
877365,Rated Classical game,0-1,-7.42,-257,1665.5,600,0,-0.0816666666666666,0.6266666666666667,0.7083333333333334,0.665,h5,False,54
877365,Rated Classical game,0-1,-7.35,-257,1665.5,600,0,-0.0866666666666666,0.6216666666666667,0.7083333333333334,0.67,gxh5,False,55
877365,Rated Classical game,0-1,-7.19,-257,1665.5,600,0,-0.0816666666666666,0.6216666666666667,0.7033333333333334,0.675,Rh8,False,56
877365,Rated Classical game,0-1,-8.26,-257,1665.5,600,0,-0.0916666666666666,0.6116666666666667,0.7033333333333334,0.685,Rg1,False,57
877365,Rated Classical game,0-1,-8.1,-257,1665.5,600,0,-0.0866666666666666,0.6116666666666667,0.6983333333333334,0.69,Rxh5,False,58
877365,Rated Classical game,0-1,-8.42,-257,1665.5,600,0,-0.0916666666666666,0.6066666666666667,0.6983333333333334,0.695,Rxg7,False,59
877365,Rated Classical game,0-1,-8.25,-257,1665.5,600,0,-0.0883333333333333,0.6066666666666667,0.695,0.6983333333333334,Rxh4,False,60
877365,Rated Classical game,0-1,-15.0,-257,1665.5,600,0,-0.1,0.595,0.695,0.71,Nf3,True,61
877365,Rated Classical game,0-1,-22.0,-257,1665.5,600,0,-0.095,0.595,0.69,0.715,Rh3,True,62
877365,Rated Classical game,0-1,-6.0,-257,1665.5,600,0,-0.1266666666666666,0.5633333333333334,0.69,0.7466666666666667,Kf2,True,63
877365,Rated Classical game,0-1,-6.0,-257,1665.5,600,0,-0.1233333333333333,0.5633333333333334,0.6866666666666666,0.75,Rxf3+,True,64
877365,Rated Classical game,0-1,-4.0,-257,1665.5,600,0,-0.1283333333333333,0.5583333333333333,0.6866666666666666,0.755,Kg2,True,65
877365,Rated Classical game,0-1,-3.0,-257,1665.5,600,0,-0.1266666666666666,0.5583333333333333,0.685,0.7566666666666667,Rc2+,True,66
877365,Rated Classical game,0-1,-3.0,-257,1665.5,600,0,-0.1366666666666666,0.5483333333333333,0.685,0.7666666666666667,Kg1,True,67
877365,Rated Classical game,0-1,-2.0,-257,1665.5,600,0,-0.135,0.5483333333333333,0.6833333333333333,0.7683333333333333,Rd3,True,68
877365,Rated Classical game,0-1,-2.0,-257,1665.5,600,0,-0.1433333333333333,0.54,0.6833333333333333,0.7766666666666666,Rxf7+,True,69
877365,Rated Classical game,0-1,-1.0,-257,1665.5,600,0,-0.14,0.54,0.68,0.78,Kxf7,True,70
877365,Rated Classical game,0-1,-1.0,-257,1665.5,600,0,-0.1433333333333333,0.5366666666666666,0.68,0.7833333333333333,b4,True,71
